Rk,Player,Handedness,Age,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,RA9extras,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Awards,Player-additional
,Team Totals,R,,412.0,46,46,198,4.33,4.96,0.44,0.00,0.09,95,4.37,2,0.5,1.03,-1.3,3.1,41,.502,.500,,-9999
