Rk,Player,Handedness,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards,Player-additional,EligiblePositions,PositionFlexibility,IsP,IsC,Is1B,Is2B,Is3B,IsSS,IsLF,IsCF,IsRF,IsOF,IsDH,IsUT
,Team Totals,R,,,-0.2,47,1697,1522,157,330,61,1,37,152,37,7,146,397,.217,.288,.331,.619,78,.285,78,504,27,11,5,10,1,,,-9999,"2B,3B",2,0,0,0,1,1,0,0,0,0,0,0,0
