Rk,Player,Handedness,Age,Pos,WAR,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,Awards,Player-additional,EligiblePositions,PositionFlexibility,IsP,IsC,Is1B,Is2B,Is3B,IsSS,IsLF,IsCF,IsRF,IsOF,IsDH,IsUT
,Team Totals,R,,,3.3,14,33,.298,4.23,47,47,47,0,0,3,402.1,391,210,189,50,177,7,336,29,2,14,1767,98,4.57,1.412,8.7,1.1,4.0,7.5,1.90,,-9999,,0,0,0,0,0,0,0,0,0,0,0,0,0
